2.193700000000000117e+01,7.429999999999999938e-01,2.008000000000000007e+00,2.073999999999999844e+00,4.109999999999999765e-01,5.639999999999999458e-01,1.500999999999999890e+00,1.215999999999999970e+00,1.900000000000000022e-01,4.109999999999999765e-01,1.072000000000000064e+00,1.385999999999999899e+00,6.570000000000000284e-01,5.809999999999999609e-01,2.760000000000000231e-01,0.000000000000000000e+00,6.790000000000000480e-01,2.720000000000000195e+00,8.679999999999999938e-01,1.112000000000000099e+00,2.306000000000000050e+00,5.829999999999999627e-01,1.177999999999999936e+00,1.209600000000000009e+01,1.009099999999999930e+01,1.037100000000000044e+01,1.311700000000000088e+01,9.759999999999999787e+00,1.067900000000000027e+01,1.231199999999999939e+01,1.329100000000000037e+01,1.267900000000000027e+01,1.291399999999999970e+01,1.155499999999999972e+01,9.829000000000000625e+00,1.344400000000000084e+01,1.144200000000000017e+01,1.010899999999999999e+01,1.265900000000000070e+01,1.131600000000000072e+01,1.021199999999999974e+01
2.125799999999999912e+01,1.300000000000000044e-01,1.395000000000000018e+00,1.427999999999999936e+00,6.340000000000000080e-01,3.430000000000000271e-01,8.239999999999999547e-01,6.560000000000000275e-01,5.709999999999999520e-01,3.930000000000000160e-01,1.272000000000000020e+00,1.042000000000000037e+00,1.990000000000000102e-01,1.439999999999999891e-01,9.120000000000000329e-01,6.790000000000000480e-01,0.000000000000000000e+00,2.189000000000000057e+00,2.260000000000000064e-01,4.879999999999999893e-01,1.645000000000000018e+00,6.400000000000000133e-01,6.560000000000000275e-01,1.141799999999999926e+01,9.414999999999999147e+00,9.692999999999999616e+00,1.244400000000000084e+01,9.089999999999999858e+00,1.000500000000000078e+01,1.163700000000000045e+01,1.261200000000000010e+01,1.200000000000000000e+01,1.223499999999999943e+01,1.087800000000000011e+01,9.151999999999999247e+00,1.276500000000000057e+01,1.076600000000000001e+01,9.432000000000000384e+00,1.198199999999999932e+01,1.063700000000000045e+01,9.541000000000000369e+00
1.976500000000000057e+01,2.068999999999999950e+00,8.840000000000000080e-01,1.020000000000000018e+00,2.380999999999999783e+00,2.157999999999999918e+00,1.625000000000000000e+00,2.314000000000000057e+00,2.701000000000000068e+00,2.576999999999999957e+00,2.306999999999999940e+00,2.838000000000000078e+00,2.100000000000000089e+00,2.334000000000000075e+00,2.817000000000000171e+00,2.720000000000000195e+00,2.189000000000000057e+00,0.000000000000000000e+00,2.169999999999999929e+00,1.707000000000000073e+00,1.076999999999999957e+00,2.213999999999999968e+00,1.554999999999999938e+00,1.005499999999999972e+01,8.160999999999999588e+00,8.346999999999999531e+00,1.122000000000000064e+01,7.983999999999999986e+00,8.803000000000000824e+00,1.037500000000000000e+01,1.108000000000000007e+01,1.055400000000000027e+01,1.081000000000000050e+01,9.573999999999999844e+00,7.863000000000000433e+00,1.130100000000000016e+01,9.509000000000000341e+00,8.128999999999999559e+00,1.067900000000000027e+01,9.272999999999999687e+00,8.397999999999999687e+00
2.107900000000000063e+01,2.859999999999999765e-01,1.332999999999999963e+00,1.330000000000000071e+00,8.599999999999999867e-01,5.629999999999999449e-01,6.790000000000000480e-01,4.349999999999999978e-01,7.299999999999999822e-01,5.120000000000000107e-01,1.487999999999999989e+00,8.689999999999999947e-01,4.040000000000000258e-01,2.869999999999999774e-01,1.118000000000000105e+00,8.679999999999999938e-01,2.260000000000000064e-01,2.169999999999999929e+00,0.000000000000000000e+00,4.799999999999999822e-01,1.522999999999999909e+00,8.619999999999999885e-01,7.099999999999999645e-01,1.123399999999999999e+01,9.226000000000000867e+00,9.509999999999999787e+00,1.224900000000000055e+01,8.891999999999999460e+00,9.810999999999999943e+00,1.144500000000000028e+01,1.243999999999999950e+01,1.182199999999999918e+01,1.205499999999999972e+01,1.069100000000000072e+01,8.965999999999999304e+00,1.258799999999999919e+01,1.057600000000000051e+01,9.246000000000000441e+00,1.179299999999999926e+01,1.045400000000000063e+01,9.343999999999999417e+00
2.087000000000000099e+01,3.800000000000000044e-01,9.100000000000000311e-01,9.619999999999999662e-01,9.100000000000000311e-01,5.869999999999999662e-01,4.729999999999999760e-01,7.810000000000000275e-01,1.040000000000000036e+00,8.810000000000000053e-01,1.334999999999999964e+00,1.296999999999999931e+00,4.550000000000000155e-01,6.320000000000000062e-01,1.296000000000000041e+00,1.112000000000000099e+00,4.879999999999999893e-01,1.707000000000000073e+00,4.799999999999999822e-01,0.000000000000000000e+00,1.199999999999999956e+00,8.159999999999999476e-01,2.590000000000000080e-01,1.104400000000000048e+01,9.054999999999999716e+00,9.317999999999999616e+00,1.209699999999999953e+01,8.755000000000000782e+00,9.656000000000000583e+00,1.128100000000000058e+01,1.221100000000000030e+01,1.161299999999999955e+01,1.185200000000000031e+01,1.051399999999999935e+01,8.785000000000000142e+00,1.237599999999999945e+01,1.041000000000000014e+01,9.064000000000000057e+00,1.161999999999999922e+01,1.026200000000000045e+01,9.201000000000000512e+00
1.968599999999999994e+01,1.564000000000000057e+00,4.809999999999999831e-01,2.730000000000000204e-01,2.096999999999999975e+00,1.784000000000000030e+00,8.459999999999999742e-01,1.483000000000000096e+00,2.214999999999999858e+00,2.023000000000000131e+00,2.355999999999999872e+00,1.949000000000000066e+00,1.653999999999999915e+00,1.774999999999999911e+00,2.495999999999999996e+00,2.306000000000000050e+00,1.645000000000000018e+00,1.076999999999999957e+00,1.522999999999999909e+00,1.199999999999999956e+00,0.000000000000000000e+00,1.977999999999999980e+00,1.223999999999999977e+00,9.874000000000000554e+00,7.902000000000000135e+00,8.148999999999999133e+00,1.095299999999999940e+01,7.633000000000000007e+00,8.513999999999999346e+00,1.012899999999999956e+01,1.101999999999999957e+01,1.043099999999999916e+01,1.067300000000000004e+01,9.352999999999999758e+00,7.625000000000000000e+00,1.119200000000000017e+01,9.257999999999999119e+00,7.900999999999999801e+00,1.046100000000000030e+01,9.090999999999999304e+00,8.070999999999999730e+00
2.166400000000000148e+01,5.919999999999999707e-01,1.600000000000000089e+00,1.717999999999999972e+00,1.779999999999999916e-01,2.989999999999999880e-01,1.284000000000000030e+00,1.294999999999999929e+00,6.680000000000000382e-01,7.249999999999999778e-01,6.370000000000000107e-01,1.651999999999999913e+00,4.640000000000000235e-01,6.690000000000000391e-01,6.069999999999999840e-01,5.829999999999999627e-01,6.400000000000000133e-01,2.213999999999999968e+00,8.619999999999999885e-01,8.159999999999999476e-01,1.977999999999999980e+00,0.000000000000000000e+00,7.580000000000000071e-01,1.184699999999999953e+01,9.864000000000000767e+00,1.012100000000000044e+01,1.290900000000000070e+01,9.570000000000000284e+00,1.046799999999999997e+01,1.209099999999999930e+01,1.299600000000000044e+01,1.240799999999999947e+01,1.265000000000000036e+01,1.132099999999999973e+01,9.592000000000000526e+00,1.316999999999999993e+01,1.121899999999999942e+01,9.869999999999999218e+00,1.242800000000000082e+01,1.106400000000000006e+01,1.001500000000000057e+01
2.090899999999999892e+01,5.280000000000000249e-01,8.469999999999999751e-01,9.609999999999999654e-01,8.930000000000000160e-01,6.159999999999999920e-01,6.500000000000000222e-01,1.038999999999999924e+00,1.147000000000000020e+00,1.030000000000000027e+00,1.175999999999999934e+00,1.550999999999999934e+00,5.450000000000000400e-01,7.970000000000000417e-01,1.316000000000000059e+00,1.177999999999999936e+00,6.560000000000000275e-01,1.554999999999999938e+00,7.099999999999999645e-01,2.590000000000000080e-01,1.223999999999999977e+00,7.580000000000000071e-01,0.000000000000000000e+00,1.109699999999999953e+01,9.121999999999999886e+00,9.371999999999999886e+00,1.216999999999999993e+01,8.839999999999999858e+00,9.730000000000000426e+00,1.134900000000000020e+01,1.223900000000000077e+01,1.165499999999999936e+01,1.189700000000000024e+01,1.057499999999999929e+01,8.846999999999999531e+00,1.241499999999999915e+01,1.047700000000000031e+01,9.122999999999999332e+00,1.168200000000000038e+01,1.031400000000000006e+01,9.282000000000000028e+00
9.858999999999999986e+00,1.136999999999999922e+01,1.029499999999999993e+01,1.014000000000000057e+01,1.195400000000000063e+01,1.162899999999999956e+01,1.060399999999999920e+01,1.096899999999999942e+01,1.196299999999999919e+01,1.173600000000000065e+01,1.220500000000000007e+01,1.112899999999999956e+01,1.148000000000000043e+01,1.151900000000000013e+01,1.232300000000000040e+01,1.209600000000000009e+01,1.141799999999999926e+01,1.005499999999999972e+01,1.123399999999999999e+01,1.104400000000000048e+01,9.874000000000000554e+00,1.184699999999999953e+01,1.109699999999999953e+01,0.000000000000000000e+00,2.045999999999999819e+00,1.725999999999999979e+00,1.415000000000000036e+00,2.593999999999999861e+00,1.616999999999999993e+00,6.830000000000000515e-01,1.606999999999999984e+00,7.710000000000000187e-01,8.870000000000000107e-01,6.209999999999999964e-01,2.274000000000000021e+00,1.471000000000000085e+00,8.669999999999999929e-01,1.991999999999999993e+00,7.059999999999999609e-01,7.840000000000000302e-01,2.145000000000000018e+00
1.189700000000000024e+01,9.372999999999999332e+00,8.336999999999999744e+00,8.172000000000000597e+00,9.964999999999999858e+00,9.637000000000000455e+00,8.608000000000000540e+00,8.948999999999999844e+00,9.952999999999999403e+00,9.724999999999999645e+00,1.024900000000000055e+01,9.096000000000000085e+00,9.486000000000000654e+00,9.512000000000000455e+00,1.032399999999999984e+01,1.009099999999999930e+01,9.414999999999999147e+00,8.160999999999999588e+00,9.226000000000000867e+00,9.054999999999999716e+00,7.902000000000000135e+00,9.864000000000000767e+00,9.121999999999999886e+00,2.045999999999999819e+00,0.000000000000000000e+00,5.160000000000000142e-01,3.060999999999999943e+00,7.399999999999999911e-01,6.720000000000000417e-01,2.226999999999999869e+00,3.496999999999999886e+00,2.733999999999999986e+00,2.916999999999999815e+00,1.469000000000000083e+00,3.280000000000000138e-01,3.490000000000000213e+00,1.356000000000000094e+00,2.369999999999999885e-01,2.568000000000000060e+00,1.308999999999999941e+00,5.729999999999999538e-01
1.157600000000000051e+01,9.644999999999999574e+00,8.571999999999999176e+00,8.416000000000000369e+00,1.022799999999999976e+01,9.903000000000000469e+00,8.878999999999999559e+00,9.247999999999999332e+00,1.023900000000000077e+01,1.001299999999999990e+01,1.048300000000000054e+01,9.417999999999999261e+00,9.755000000000000782e+00,9.794000000000000483e+00,1.059699999999999953e+01,1.037100000000000044e+01,9.692999999999999616e+00,8.346999999999999531e+00,9.509999999999999787e+00,9.317999999999999616e+00,8.148999999999999133e+00,1.012100000000000044e+01,9.371999999999999886e+00,1.725999999999999979e+00,5.160000000000000142e-01,0.000000000000000000e+00,2.911000000000000032e+00,1.254999999999999893e+00,8.339999999999999636e-01,2.048999999999999932e+00,3.064999999999999947e+00,2.343999999999999861e+00,2.556000000000000050e+00,1.231999999999999984e+00,5.869999999999999662e-01,3.111000000000000210e+00,1.219000000000000083e+00,3.260000000000000120e-01,2.331999999999999851e+00,9.449999999999999512e-01,1.014999999999999902e+00
9.031000000000000583e+00,1.240600000000000058e+01,1.139300000000000068e+01,1.122400000000000020e+01,1.300500000000000078e+01,1.267500000000000071e+01,1.164400000000000013e+01,1.195599999999999952e+01,1.297300000000000075e+01,1.274200000000000088e+01,1.330400000000000027e+01,1.207000000000000028e+01,1.252100000000000080e+01,1.253599999999999959e+01,1.335500000000000043e+01,1.311700000000000088e+01,1.244400000000000084e+01,1.122000000000000064e+01,1.224900000000000055e+01,1.209699999999999953e+01,1.095299999999999940e+01,1.290900000000000070e+01,1.216999999999999993e+01,1.415000000000000036e+00,3.060999999999999943e+00,2.911000000000000032e+00,0.000000000000000000e+00,3.370000000000000107e+00,2.439999999999999947e+00,8.639999999999999902e-01,2.150999999999999801e+00,1.588000000000000078e+00,1.383000000000000007e+00,1.687000000000000055e+00,3.358000000000000096e+00,1.675000000000000044e+00,1.713000000000000078e+00,3.096999999999999975e+00,7.219999999999999751e-01,2.071000000000000174e+00,2.910000000000000142e+00
1.234900000000000020e+01,9.055999999999999162e+00,8.083999999999999631e+00,7.905000000000000249e+00,9.660000000000000142e+00,9.330000000000000071e+00,8.298000000000000043e+00,8.590999999999999304e+00,9.614000000000000767e+00,9.381000000000000227e+00,9.989000000000000767e+00,8.699999999999999289e+00,9.173999999999999488e+00,9.179000000000000270e+00,1.000200000000000067e+01,9.759999999999999787e+00,9.089999999999999858e+00,7.983999999999999986e+00,8.891999999999999460e+00,8.755000000000000782e+00,7.633000000000000007e+00,9.570000000000000284e+00,8.839999999999999858e+00,2.593999999999999861e+00,7.399999999999999911e-01,1.254999999999999893e+00,3.370000000000000107e+00,0.000000000000000000e+00,9.869999999999999885e-01,2.612000000000000099e+00,4.131000000000000227e+00,3.331999999999999851e+00,3.480999999999999872e+00,1.977000000000000091e+00,8.499999999999999778e-01,4.064000000000000057e+00,1.780999999999999917e+00,9.599999999999999645e-01,2.999000000000000110e+00,1.939000000000000057e+00,4.660000000000000253e-01
